hour,load_kw
392,27.102946112507126
393,27.25631191435256
394,26.132088908218485
395,30.08967743481449
396,37.576721169780605
397,39.441267055661086
398,34.865079483462274
399,31.48111060942017
400,41.04247449194387
401,47.64170104280978
402,58.09276210547195
403,68.6831081650331
404,84.36739081874063
405,63.083052521419155
406,46.071285715603764
407,25.774503444079535
408,15.112894471602303
409,8.689448745312149
410,7.236663535684958
411,4.547036942421651
412,4.1494048407290665
413,3.776697289430494
414,6.989756623072141
415,17.748439071548443
416,27.338655286898145
417,27.337141179186286
418,22.720687211949542
419,30.249774718467087
420,34.80975340382126
421,43.86758889790999
422,36.821065262000914
423,30.83403190043555
424,36.74005698059071
425,47.70064041826912
426,59.48338248869539
427,66.61944764544943
428,73.01056590932964
429,66.01601844808341
430,48.750894816025216
431,26.773955841273256
432,15.879999234013223
433,9.305258994841862
434,7.036654846990866
435,4.751716793514663
436,3.842304002181593
437,4.596480614066657
438,7.030066615267076
439,15.663927908656788
440,29.19841411609214
441,28.080737738521627
442,26.972677404245964
443,28.256617429033255
444,37.79953865969878
445,40.240314768022515
446,34.29030609367815
447,29.909865682262442
448,31.267589822041362
449,47.60715441712807
450,68.13062884260806
451,77.57045181943948
452,73.66311271719772
453,68.43174700973458
454,41.95474219192599
455,26.564185432813833
456,14.737103905178998
457,11.576064226049418
458,8.840840292388872
459,5.909133739330885
460,5.007898332592284
461,5.276805581837058
462,9.566285601768639
463,22.209718651895507
464,29.699739308293857
465,37.35499635781506
466,34.840980925787534
467,36.71684042809458
468,42.29922888501794
469,52.79644776849883
470,45.493362439799824
471,40.17662105029751
472,51.32112987282555
473,67.75471272156352
474,74.22481206179916
475,103.25457693264477
476,106.28208993474712
477,94.203963561748
478,54.208657128225866
479,33.46720272398191
480,17.682745357673067
481,12.04735724087065
482,7.9723593396645
483,6.349419431378996
484,5.34636146353265
485,5.446197682129815
486,10.290903716991446
487,23.53418831095333
488,37.130783113035335
489,34.94654879939084
490,35.90894026494711
491,37.261370352084796
492,38.633913669575286
493,44.68804890809542
494,45.035794175546215
495,38.32391480010969
496,49.260312081073394
497,59.147361461381685
498,85.55029630275332
499,94.64546652366806
500,102.6271556657911
501,84.50656741279428
502,60.48572245660138
503,33.07703735978802
504,17.95297226972029
505,9.010891414035843
506,6.068635531068708
507,4.546285688938091
508,4.303430271884594
509,4.413569490183644
510,6.884943515464186
511,16.632520753664345
512,28.389527759408292
513,28.317756001223643
514,23.620750237899664
515,28.76788975994762
516,39.08122708227684
517,40.53260149589197
518,33.217850671163006
519,28.968909696412112
520,34.06043520234947
521,47.23729945271769
522,63.67752930756145
523,69.77130316654893
524,86.86103201239519
525,66.52953345623816
526,46.03490129917926
527,27.217346145725507
528,15.41711916722306
529,8.939413105964288
530,7.2990818222282305
531,4.2392234049435435
532,3.577254216665707
533,4.135903765944428
534,6.471658674508097
535,16.076853489712995
536,24.980368015549764
537,27.099123364368246
538,26.40504440461887
539,30.99164489588214
540,38.90861994410221
541,36.919411196336064
542,33.730630631114146
543,26.118814018187475
544,39.70387655726998
545,46.842878074192505
546,55.69991420078877
547,76.33861624725321
548,83.77757198448188
549,69.47161316151457
550,50.785521750593034
551,25.76538085426416
552,15.704586238979427
553,8.43339123791368
554,5.865974602850162
555,4.658804902830928
556,4.0755793835178835
557,4.1661921539283435
558,7.480274034775682
559,15.825542183999058
560,25.267302257149908
561,27.036444176844377
562,25.914735183224472
563,27.269952825826916
564,33.08975044374869
565,41.584023963343725
566,31.632944965847308
567,30.260276797543604
568,31.966420729717495
569,47.88338690282452
570,64.38436651040496
571,78.13560514862516
572,78.1864178321583
573,76.49713888384179
574,44.027454274176975
575,24.452974265088905
576,14.491220549251981
577,8.975537818711057
578,6.988769584994494
579,4.85596678600807
580,3.5969947064422287
581,3.9953966044004448
582,6.761985958926902
583,15.863352570053063
584,29.25596674632766
585,29.33433125868595
586,26.57217363786807
587,28.590485982510565
588,35.270316763684974
589,42.66061914816379
590,32.182333801944395
591,30.131382430316364
592,34.774552609358466
593,50.914362310058614
594,62.23237163259692
595,74.60613025107051
596,79.70565903911668
597,70.59951768145585
598,45.99823292653328
599,25.541985720513075
600,15.287478325678359
601,9.496257242603562
602,7.029741274814169
603,4.9351967653268485
604,3.9255801070846412
605,4.162567876120619
606,7.553548845139945
607,15.056595080296354
608,31.17187533450918
609,27.09266036637818
610,25.699391826760085
611,30.230293227757343
612,34.65982938179686
613,40.31441734155501
614,33.38711432188058
615,29.177090456945507
616,34.848692041309675
617,47.29246052491372
618,62.44838325051495
619,66.08748228684135
620,81.65962345777226
621,73.78512738055444
622,48.49410960982588
623,28.768355614807277
624,14.495255180489487
625,11.169235112754553
626,9.144094052004787
627,6.872256515525294
628,5.609938386654985
629,5.099953939512345
630,9.853303571950299
631,22.8196634498586
632,36.50893358071394
633,34.75350236862171
634,31.521614941269195
635,38.51647859032245
636,42.982920321469706
637,52.578853936670136
638,40.35596510462057
639,41.23244337676937
640,46.11503127954984
641,64.47766934922149
642,75.23807342163249
643,97.94784438401956
644,108.0664692227967
645,86.84431194115444
646,56.826092585490535
647,35.46200112172082
648,18.564456264160476
649,11.446047989564125
650,10.245581195354676
651,5.886206133284819
652,4.918519221173186
653,5.717748886858251
654,8.308907729793853
655,20.96925841449067
656,42.790182992180526
657,35.29174170061253
658,32.294753918017165
659,34.627440100604986
660,41.36606916590581
661,48.62963866181457
662,47.101697111177174
663,40.74859792628298
664,50.764427452526846
665,62.793127776143535
666,85.36326040759118
667,102.54013524767576
668,107.56852370178828
669,80.3608716875464
670,57.08914256601726
671,33.18487391359139
672,19.615248412657582
673,9.496304583636924
674,6.626281636837547
675,4.871909602364855
676,4.032593336535798
677,4.420353296747544
678,6.985882561752716
679,17.68740571623073
680,24.611901714277714
681,26.51381528511205
682,23.792169432905425
683,26.31629796804058
684,33.636091653594036
685,38.55156531973409
686,35.91699688340063
687,30.343269588455307
688,35.5127846083221
689,47.862754677323494
690,60.20468631646273
691,72.3450805874544
692,78.75837191375066
693,64.98399351003768
694,49.23652558167031
695,23.90772127807633
696,13.68567183657848
697,9.562150244538104
698,6.50939358015656
699,5.19919144542269
700,3.7544563414230465
701,4.589305216883143
702,7.063431526290727
703,15.573685838254336
704,28.005774926892872
705,25.96431306806469
706,24.362389351628558
707,25.52205770720256
708,34.54270847350931
709,41.38720993581475
710,40.382581918082266
711,28.89966682811465
712,36.94032422265768
713,51.19380159129628
714,67.60339652716794
715,77.51450675967467
716,82.24840196100936
717,58.195932050042934
718,49.61939217671461
719,26.652779080716257
720,16.11781155427551
721,8.670791989017355
722,5.478357713105889
723,4.48284162375472
724,4.051136013005505
725,4.231311083166187
726,7.278263221510397
727,16.363024511682394
728,29.686849900835035
729,27.547969131585322
730,26.481466903863414
731,30.575907373305252
732,32.23184948038033
733,40.95076630218809
734,39.2265147127593
735,30.638881279369926
736,40.068341215263985
737,49.57885616536277
738,54.83063636896
739,79.17588477009201
740,79.27295635512979
741,65.30710891249156
742,42.36381883027414
743,26.564357380487927
744,15.333024353080056
745,8.221291410678091
746,7.0134248757288375
747,4.792754862683079
748,3.700703827502231
749,3.920951494694561
750,6.754943071582065
751,14.51143817596174
752,25.610326377092584
753,28.522689046269676
754,22.572846789321225
755,27.414620029680037
756,35.375792027429036
757,38.548791208231684
758,36.06399823518315
759,31.1291262013628
760,39.30252867721369
761,50.92187297750315
762,62.83180636834164
763,71.62541049920122
764,77.89274772894737
765,71.59754586065908
766,46.26579364203916
767,24.351145151644904
768,14.345969847946451
769,8.617826625696278
770,5.884961466699758
771,4.664996012121858
772,3.7135158091270686
773,3.885435245540306
774,6.765944717345978
775,19.391485924486698
776,24.790043064593778
777,26.078062576642697
778,25.64882404283443
779,26.58687919366963
780,33.794326293882165
781,40.11875256896495
782,35.11636602062757
783,25.83334781428966
784,40.62948758462463
785,51.102073837099894
786,55.92743177426769
787,71.5701527440648
788,83.77420718265225
789,78.98696925265682
790,50.79824763685204
791,24.20724420860608
792,16.523047073474093
793,12.305455230321746
794,8.643159095004437
795,5.682583057881788
796,5.205912616683014
797,5.288013777287616
798,9.639334118160813
799,22.750237301996883
800,38.605891661686705
801,34.51933225533454
802,32.27946763019658
803,35.60918118825728
804,44.528361776736865
805,46.765257777001835
806,47.497865347061634
807,37.72256918114852
808,50.68073032122908
809,58.86152542785232
810,66.83491581827342
811,101.60029584001882
812,102.76617100949638
813,92.44311915274017
814,61.107208659586036
815,32.01712877522117
816,19.41699060526792
817,11.071631005535295
818,8.204918075258858
819,6.766897406664418
820,4.757906009502696
821,6.044108019745505
822,9.389333800347401
823,23.107192603749592
824,33.413783940672815
825,39.24408633095167
826,31.860409306208105
827,37.51393297644008
828,38.995723502628415
829,55.1408420690459
830,46.87801205060498
831,42.87334311477184
832,46.19479410563761
833,61.90332598948788
834,79.9051974039535
835,86.39925383141136
836,105.45321327848168
837,89.20775541211137
838,64.81882915308132
839,34.48026264287372
840,20.855167025667967
841,9.443847058828153
842,6.1041030028933365
843,5.213002446754008
844,3.861976336321149
845,4.111709855618107
846,7.442340327202049
847,16.25555838260709
848,27.40514649096435
849,26.271832831653047
850,22.280458556912297
851,30.846069702879802
852,33.537509676332235
853,39.4636163458307
854,35.74896504640585
855,29.108226106149445
856,36.90472536108038
857,46.06482000413156
858,55.42397296710651
859,75.46740730703536
860,85.35776397247841
861,72.50465720192966
862,40.06500420582116
863,24.552148546445142
864,14.9670490041774
865,8.819978419055177
866,6.214297102382358
867,5.214400869407572
868,3.935235225806676
869,4.410554458462174
870,7.3942298431767455
871,15.32835334378421
872,27.734528903379964
873,23.58774466870949
874,24.2837451070015
875,27.487490163597673
876,32.96520435309167
877,33.42887879345651
878,36.03861824741864
879,29.647452726887074
880,35.824450151170915
881,41.50022387432483
882,63.83287658592889
883,70.51315370896896
884,69.21564632121049
885,59.101430885603264
886,46.912552438629916
887,22.405442019913
888,14.457080967907526
889,7.9359564798992785
890,6.5533875080888775
891,5.142591951272817
892,3.96913281433409
893,4.201419354671603
894,6.56622495458734
895,16.214845837476187
896,27.91699228154996
897,26.012957106557707
898,25.28157731279216
899,27.424110223988947
900,34.094580402590694
901,36.782074871497734
902,39.36307670236359
903,30.93180304297766
904,39.65627833086957
905,48.334122439888134
906,63.360001884793235
907,72.95242209336087
908,80.33514223829282
909,67.38462286041461
910,44.724124634411695
911,24.37015426491986
912,15.444901048439206
913,8.23718418111986
914,5.983195971384347
915,4.835617673995831
916,3.8715382408998353
917,4.178934530919278
918,7.78824861340599
919,15.833350695655904
920,29.482380943485527
921,25.58516351200631
922,21.145771660122
923,27.071534295073096
924,31.960785465407618
925,38.27441005814939
926,32.29270906135071
927,29.762074617067093
928,37.11980790263633
929,44.29200069629337
930,63.648944638714156
931,71.87852255049617
932,78.0238883484312
933,68.29981768040687
934,43.42892308296388
935,23.20484131138636
936,15.535898861908336
937,8.373467989376017
938,6.184410294336967
939,4.639355118057844
940,3.6771173884754145
941,4.471065448108343
942,7.740877243087196
943,16.438426375989486
944,27.467675537945006
945,28.10210729664988
946,25.570516619279974
947,28.642471261519553
948,31.051245125051498
949,35.1907260356847
950,33.76130799508996
951,29.79910043079456
952,38.43241785116723
953,52.05260815501892
954,59.424387597529595
955,78.9036855582693
956,80.99446894551855
957,64.40872365865042
958,45.00918560016689
959,25.567212040738283
960,15.867592606491778
961,11.845533197545755
962,8.796369698140001
963,5.7137994852273275
964,5.006898261515101
965,5.412865750368285
966,9.509460000730186
967,22.064115592435435
968,35.88843272896544
969,35.42481190980555
970,33.62148551787337
971,34.48514765364884
972,44.94688286483047
973,46.47699658749037
974,44.341167872170374
975,35.21963824484835
976,49.82618798818295
977,66.3109056084229
978,82.00801160657039
979,95.98590132837197
980,109.98241092950941
981,86.93302447104438
982,64.73897447905347
983,29.837235653210445
984,21.0650977975137
985,11.459032219467344
986,7.860951355912472
987,6.409483981137297
988,5.480094403341303
989,4.928076423100124
990,9.403709120090587
991,20.69761724384629
992,28.84013650199149
993,37.95896193953695
994,35.30906171390295
995,35.228025472287456
996,45.57089154944282
997,46.13842581564751
998,46.99417479374926
999,35.961327241767634
1000,51.66184422801
1001,59.296600151242274
1002,73.15279117525486
1003,94.61690968895613
1004,93.46884335594984
1005,100.9166454322735
1006,56.95611254016673
1007,34.56573493051259
1008,19.96073421934014
1009,8.404190099893393
1010,5.955113340939235
1011,4.98954719297987
1012,4.229227959659575
1013,3.7919834482116013
1014,6.618518866888111
1015,15.726654605651088
1016,26.945614939612827
1017,26.586327646797855
1018,24.60323802915898
1019,24.45870890887705
1020,33.03804774010012
1021,37.95628730367336
1022,38.1528670641044
1023,33.112307689738465
1024,38.19453001180953
1025,40.21240904810842
1026,62.36651141350512
1027,69.63332246997344
1028,80.94522609392027
1029,65.05648808008402
1030,50.19179308284201
1031,24.16533383703716
1032,15.450123431957042
1033,9.660010102854397
1034,7.022339641441366
1035,4.888427355012988
1036,4.164732637326347
1037,4.270579130388283
1038,6.412510142946698
1039,15.96404813475277
1040,31.42997731437982
1041,26.53111601612988
1042,24.34822959376175
1043,27.17495911128857
1044,35.3965798469801
1045,40.33436718589156
1046,31.533785802544084
1047,28.91371406995409
1048,35.41491696934252
1049,49.031031881286275
1050,56.37002377825804
1051,75.97818586403578
1052,84.55639447951911
1053,67.6527736290023
1054,50.400297784804934
1055,28.26419471894638
1056,14.559827933141847
1057,8.924013338836676
1058,6.416964624224884
1059,4.51347190368041
1060,3.771271435258194
1061,3.87141760842053
1062,7.164164649668036
1063,16.611917042517327
1064,24.31395247287559
1065,25.436607177885826
1066,25.569469191086306
1067,29.063688477479936
1068,32.20908389982811
1069,38.6495350905123
1070,32.38579558466033
1071,30.998915934268364
1072,36.475107111842014
1073,44.64488983535471
1074,61.96777148037178
1075,72.1643666283317
1076,81.79970243031914
1077,67.83243871910794
1078,44.13500466929495
1079,26.93219406134932
1080,15.31203894267861
1081,9.371897274464382
1082,6.7237963023364085
1083,5.0694075499228175
1084,3.4996161121108047
1085,4.274088104845509
1086,6.69350820302701
1087,15.870115654353526
1088,27.705853412928313
1089,25.425477580257855
1090,25.429803972360673
1091,28.361294161883606
1092,32.898173635637136
1093,39.83693542642376
1094,35.792700040710756
1095,28.342664187562857
1096,35.027276809726565
1097,49.07202918818702
1098,53.528793488985926
1099,69.98773888700781
1100,83.56775612391576
1101,62.171888078677554
1102,48.90214342749253
1103,23.049034461571846
1104,16.54134287944806
1105,8.914589378906879
1106,7.13224679959938
1107,5.271206819513086
1108,3.782561758606731
1109,4.39216036637584
1110,7.6382253466224945
1111,15.92609783065748
1112,29.23607337858201
1113,29.082247158852084
1114,24.76588614753559
1115,26.02400391118059
1116,31.873768794345935
1117,39.642159698454684
1118,34.308701110260316
1119,27.810491708557436
1120,36.6381537942048
1121,45.47494431996844
1122,60.91171169803455
1123,74.46145051250863
1124,72.13576823075189
1125,63.553726532554876
1126,48.69688058523726
1127,25.572268606899648
1128,16.644357802113785
1129,11.874081276058524
1130,8.123259688410108
1131,6.098339738471616
1132,4.178655913839345
1133,5.994478340018176
1134,9.632730266872993
1135,20.668437577606724
1136,35.23148373847992
1137,32.16958628791996
1138,29.89094240723673
1139,36.86755302566006
1140,43.72380873709726
1141,50.13178813946901
1142,41.983246525413534
1143,37.238302363324486
1144,50.05932161637808
1145,65.86107140757304
1146,74.87903823290736
1147,91.76654232022008
1148,109.68929133259611
1149,92.41146699673791
1150,55.08178813644779
1151,32.64994712685896
1152,20.897033616664068
1153,9.342659296205825
1154,8.770425770998482
1155,5.825631773069967
1156,4.835028294773908
1157,5.142745499407782
1158,9.330456468207014
1159,26.14148915288401
1160,34.92271867888093
1161,32.63677203368596
1162,31.545423701790803
1163,38.30046671610975
1164,41.69825742661589
1165,48.0000369476486
1166,44.634114779507655
1167,37.78949890870992
1168,42.957792754818385
1169,61.00712696541275
1170,84.92920919281535
1171,93.85899656393721
1172,97.94592437038642
1173,88.64620223451355
1174,60.48874556830456
1175,33.16469838680826
1176,20.206310388514975
1177,8.34612811057509
1178,6.671918541581294
1179,4.614127397676706
1180,3.4753338181162237
1181,3.7563841539429017
1182,6.613083897025752
1183,18.36670928290776
1184,24.256811477495674
1185,27.878349970400286
1186,25.624849669395118
1187,25.712436064343073
1188,31.76822736961413
1189,39.42179917308326
1190,35.172089772141405
1191,37.40861132628048
1192,28.266465977852434
1193,54.59103668348067
1194,61.62395380421197
1195,82.06508043712466
1196,84.7622091584398
1197,72.09659768075164
1198,45.81737368371424
1199,24.016230203885275
1200,14.473754103000475
1201,8.619285786862498
1202,6.555912072285368
1203,4.932589900684777
1204,3.6856151106522534
1205,3.978491183769705
1206,8.073926464369592
1207,16.20317119758207
1208,30.192027333541276
1209,27.30205869352259
1210,25.608182024353752
1211,25.23595346534522
1212,34.80625846189916
1213,40.983160253054535
1214,38.56728252824432
1215,34.08749402196812
1216,37.17006942982437
1217,44.31114426449695
1218,55.99722315692316
1219,74.8271504738075
1220,75.15970092711933
1221,66.02396998044985
1222,42.421362030970215
1223,26.54918348233612
1224,14.68115601997296
1225,9.14105580229707
1226,6.784270683196824
1227,4.721667552857204
1228,4.128173267831008
1229,3.993420226444916
1230,7.642478534173909
1231,16.382837269498992
1232,25.2994198562294
1233,24.998846711382928
1234,24.652491557486968
1235,27.671664207186897
1236,33.59501428688359
1237,39.620444636160386
1238,38.31053676968797
1239,34.411517305123276
1240,38.39095699259636
1241,43.186041570281695
1242,64.06252581322437
1243,75.43438218658524
1244,80.56294989952904
1245,67.0866847332718
1246,45.079409396818754
1247,23.751705074688036
1248,15.439524513151397
1249,8.691353241126142
1250,6.567344938214466
1251,5.137972836199442
1252,3.9000913339556664
1253,4.297504241127372
1254,6.976737303172706
1255,17.14340933625448
1256,30.570723041184884
1257,28.04757280901876
1258,23.225218688383848
1259,31.090668047858067
1260,31.561920501417752
1261,36.702574822557956
1262,31.207492137825504
1263,27.765259870238914
1264,42.62115277422452
1265,41.58935517208259
1266,54.188376355827565
1267,71.97191377438409
1268,82.74668895035279
1269,65.97421652183166
1270,43.76493280072419
1271,22.854620868126663
1272,14.112220633064105
1273,9.37909970194655
1274,6.52013010623466
1275,4.795684444611103
1276,3.747387500250561
1277,4.207955352844765
1278,7.537198293469079
1279,15.769248293823459
1280,29.250787623550742
1281,24.743479735999387
1282,25.048973739385325
1283,29.076836361139172
1284,28.957057116099044
1285,39.920345797570555
1286,35.86231717902136
1287,28.7383678223415
1288,35.95236868773877
1289,46.794505146236105
1290,61.3409120897462
1291,77.09047294338839
1292,72.09032914041278
1293,63.96413660703833
1294,47.20777672318759
1295,25.184751628014276
1296,14.82190960183964
1297,11.773522522955192
1298,8.485938848913701
1299,5.769239585344005
1300,4.984483816526389
1301,5.733216790263443
1302,9.737614353696445
1303,21.69469694088641
1304,37.47019522079113
1305,35.29951717720469
1306,29.77803609453904
1307,37.883789329036915
1308,39.71171847085356
1309,54.480741273789235
1310,43.89192859350281
1311,40.67687712973302
1312,54.55976420699591
1313,64.35423972597573
1314,79.3493067399034
1315,84.19700746862715
1316,113.08311469620328
1317,80.57275535549924
1318,59.75101130226992
1319,33.84426942443243
1320,20.94386075643194
1321,11.473344753777456
1322,8.635207349517898
1323,6.385315534786235
1324,5.187018335461627
1325,5.887165973313307
1326,9.570081200272872
1327,21.075070161481328
1328,34.06934067149905
1329,36.70528867320859
1330,31.889799334973812
1331,36.238259491034086
1332,46.347053037527076
1333,52.4592539023499
1334,43.373369418693194
1335,37.96790320182684
1336,44.83312779472804
1337,58.06475856065672
1338,73.6649041654418
1339,86.65936708337213
1340,100.2777819078494
1341,92.7984591764647
1342,62.88882063359148
1343,32.146628218028226
1344,18.88947758851694
1345,7.90948011514999
1346,7.488760349353192
1347,4.359709364690666
1348,3.8868107776585816
1349,4.264850564217129
1350,7.5673278377382385
1351,16.09570310294263
1352,28.239863902815337
1353,29.348660701025214
1354,22.211863204277822
1355,29.199779839341772
1356,32.30430342069246
1357,39.71621437661855
1358,33.27098723079553
