hour,consumption_kw
577,0.6150840632963157
578,0.517897986418581
579,0.34799548904640315
580,0.17021664355207775
581,0.2345624585263344
582,0.3996916545056652
583,1.2118131154520244
584,2.4110094547351366
585,1.8715310250155077
586,1.3142127020953862
587,1.853311357100028
588,2.6921727484025086
589,3.711577223273419
590,2.020937437373682
591,2.2917379984757806
592,2.847732083956645
593,3.443711835150528
594,4.814264594876225
595,5.233426607143825
596,6.086160047181562
597,4.868614775564897
598,3.713740425694525
599,1.3604642517075705
600,1.0314182854650642
601,0.6215281315892568
602,0.5441762425402259
603,0.32286603210213055
604,0.2523316899650622
605,0.25898380379035785
606,0.4857276334303334
607,1.0380301916407755
608,2.6353100047692934
609,1.6658785784230614
610,1.343625045908887
611,2.0242506647346077
612,2.2176721909583255
613,2.661687534575702
614,2.107403033752728
615,1.9466909179157372
616,2.770823444171677
617,3.5980010139406176
618,4.673503241195223
619,3.9932062955878216
620,5.849039660488355
621,5.7629412171008
622,4.227831861828379
623,2.1560648657236983
624,0.901694546741187
625,0.9083988394386561
626,0.792688429075687
627,0.6132806315860928
628,0.48192626192314797
629,0.31097840526880594
630,0.7491695112299189
631,1.8952733132321828
632,2.7914547319983316
633,2.226194475205695
634,1.9571559667151437
635,2.8227149218764533
636,3.245035802535212
637,4.547426780353656
638,3.1362486921714106
639,3.759057040419867
640,3.970100794572841
641,5.745316775157588
642,6.282711525659417
643,7.772768575553268
644,8.423724480812544
645,6.5678562781640615
646,4.565791494714316
647,2.7360279604039137
648,1.430467336737047
649,0.8306876710861757
650,0.9033681593925854
651,0.4483160272547518
652,0.35223994902442896
653,0.402300519676538
654,0.47865939022776643
655,1.3659391226087039
656,3.6338827591574683
657,2.6222231667653224
658,1.9265207030990856
659,2.179401251673724
660,3.2461166419323053
661,3.840487401579663
662,3.833641204464314
663,3.4232726682796386
664,4.964786016326011
665,5.648875762796584
666,6.714038986665707
667,8.42743613791532
668,9.226603612961405
669,5.764285546263536
670,4.436552997500617
671,2.6946874898819098
672,1.4798725605941763
673,0.66593649750011
674,0.45870001204521715
675,0.3214088528803035
676,0.284667901402603
677,0.2897229136609425
678,0.4163339769026017
679,1.2340071925953804
680,1.8835370348673937
681,1.7970318325077015
682,1.6132396090281487
683,1.4621970401217135
684,2.6090639816142907
685,2.401748906733003
686,2.807580663727298
687,2.0531515126202846
688,2.71155639171241
689,3.4224768689306457
690,4.22987439459288
691,5.150000747700789
692,5.327031783776767
693,4.592899347797272
694,4.226637651363672
695,1.4924699158867187
696,0.7908636743736066
697,0.7440247317426728
698,0.4166683463664433
699,0.41389338553518706
700,0.25477251531289913
701,0.26370452230298785
702,0.4718989450295016
703,0.8382180309522834
704,2.1134936753842197
705,1.5279033285543542
706,1.150219773506795
707,1.4179575987969342
708,2.267357761781516
709,2.8775834887598237
710,2.892333582122725
711,2.227986997288724
712,2.6592141904184703
713,4.365388512671879
714,5.230362418498367
715,5.727085413664944
716,4.402068660791976
717,3.8821982003284536
718,4.761713458801027
719,1.8947837168839121
720,1.1131878845291905
721,0.6571684627087224
722,0.3374866308307691
723,0.30229799118065454
724,0.2629873151300929
725,0.2669458355778016
726,0.44261292521255985
727,1.1172514827575712
728,2.3276262846003477
729,1.7375963853270413
730,1.7580405208919092
731,2.001611193512016
732,2.1602147154204676
733,2.7202174650719586
734,3.303164626796026
735,1.9962476696615117
736,2.971277513384601
737,3.879337162567558
738,3.1537122652594074
739,6.198477169230698
740,5.841539558516413
741,4.9696312544901335
742,2.8688280360833516
743,1.9184066820800496
744,0.99516258851459
745,0.48396948980784427
746,0.5649174910780578
747,0.3416436407019133
748,0.23457720727426204
749,0.2167540479717641
750,0.47625064401557693
751,0.7620412298858916
752,1.7327016891775708
753,1.9571474425944573
754,1.3576873002878327
755,1.574475792249632
756,2.616552600887449
757,2.5508663057721503
758,2.4955766942787445
759,2.345096407790758
760,3.588654833918531
761,3.5622999323155238
762,4.7544119634382564
763,5.556444057373886
764,5.476009709178765
765,4.9588177827842035
766,3.612748811221894
767,1.6631976199893184
768,0.8445886048656452
769,0.5433966185075982
770,0.3737111507982312
771,0.290785069241039
772,0.23258878633901897
773,0.23983944578538696
774,0.47216069109138276
775,1.4891736502319106
776,2.1062163281878763
777,1.4003845764711638
778,1.4831568054506257
779,1.502978301834105
780,2.534454456635395
781,3.041332367928997
782,2.3726344167899756
783,1.6691161412651085
784,3.3592918824362843
785,3.3465743485246318
786,3.9918380857643556
787,5.130524011602235
788,6.639461962300756
789,7.049794364897139
790,4.451297266827844
791,1.3128367216818049
792,1.2414820583951696
793,0.923402331004207
794,0.7546781185245163
795,0.3539181756069117
796,0.3663162877071765
797,0.35229287406383875
798,0.7358120900300577
799,1.7933141570073083
800,2.9324173304754613
801,2.418644450576662
802,2.02570694468554
803,2.31264534134589
804,3.256908133072369
805,3.246281616529934
806,4.27973694480887
807,2.8472080784513585
808,4.494044508978115
809,4.235698783521858
810,4.057804882262775
811,6.966676022801115
812,7.812528076228137
813,8.1629974846516
814,5.637223860485058
815,2.377888494210943
816,1.5448023306990624
817,0.6810759246862729
818,0.6501331555221658
819,0.506981537662104
820,0.30044559888991434
821,0.3679940112569636
822,0.6691090635891096
823,2.067351219204901
824,2.5976779101163303
825,2.9942930506020295
826,1.8449112085114925
827,2.9375764838487255
828,2.795449974767758
829,4.552182326096876
830,4.070739382417693
831,3.0442133088493963
832,3.860502420025838
833,5.484326385345914
834,6.272526642053487
835,7.062420561167233
836,9.440630079293227
837,8.00186951058778
838,6.046788273134485
839,2.842183685864587
840,1.6384281006965213
841,0.673750633645055
842,0.44439115752292
843,0.4241921024167705
844,0.20617607425174836
845,0.22919880632856818
846,0.5141149945113326
847,1.2255795596466657
848,2.220116059313489
849,1.3575697405767835
850,0.9267101708934669
851,1.925510803717672
852,2.243386641094641
853,3.1700734338215817
854,2.489698931611873
855,2.0691421033821804
856,2.7104950326303836
857,2.9827564166021783
858,3.8974081178852837
859,6.163295923623022
860,6.937802142009103
861,6.108967025427416
862,2.179562661654285
863,1.3914734316954978
864,1.0503754333495094
865,0.6648638017284489
866,0.45808583326096747
867,0.3510727923789075
868,0.287449786298213
869,0.2764482277275576
870,0.4596167409062647
871,1.0524072616295002
872,2.2088309932362082
873,1.1308434629148008
874,1.4517589106056734
875,1.614501641537038
876,2.4030174257079175
877,1.9986224987740369
878,3.006616802812819
879,2.413094345720536
880,2.7667251728442963
881,2.1152498639879127
882,4.392147129429857
883,5.036094878658248
884,3.744522400849139
885,4.030620974636471
886,3.4835166904620603
887,1.274762890031479
888,0.9726881854435186
889,0.5102161099138994
890,0.4769587590358442
891,0.3286435378959259
892,0.23804350745384487
893,0.23287356653769467
894,0.3332178972032388
895,1.2004959671168964
896,2.1987372825304026
897,1.6272714453816097
898,1.339632061765031
899,1.9742744789429154
900,2.3052906300220175
901,2.224331466392971
902,3.119983655974005
903,2.3516033132369203
904,3.104410156589553
905,3.8033795533275954
906,4.923924461148143
907,4.841685697153717
908,5.848699422936047
909,5.193928673245022
910,3.1853304218712695
911,1.3691759743475445
912,0.9000125015957422
913,0.6402864825444526
914,0.36865032261556296
915,0.32796148548391046
916,0.23212982672119126
917,0.24844166150213948
918,0.5592063972863243
919,1.0061255573135561
920,2.296107189105454
921,1.4088464846855688
922,0.8979284248098526
923,1.6501279425747921
924,2.131824768878083
925,2.4312947916600165
926,2.1590113016272094
927,1.999103398110544
928,2.558350935204248
929,2.685477161297425
930,4.864674352617288
931,5.485053914607002
932,5.5890733673405375
933,4.368933461304136
934,2.8499258533361953
935,1.4260406114709985
936,1.2482804670113954
937,0.4612479650255281
938,0.44782271107960486
939,0.34645749116062263
940,0.2582364349727
941,0.3019851705752999
942,0.4726249445390437
943,1.2007633578330659
944,1.8054533842297722
945,1.7919413319840956
946,1.741420635999742
947,1.5624271409795407
948,1.9667233192082498
949,2.5440460184235474
950,2.452931045916621
951,2.0521348452342796
952,3.2576094065934176
953,4.349182653377323
954,4.23408559661192
955,5.4453304295243665
956,5.5296968691081325
957,4.358883444199475
958,3.902656282078531
959,1.8731607268726007
960,0.9934575076717925
961,0.8092817724631423
962,0.6927816832390897
963,0.42978645709872176
964,0.35101642985044673
965,0.38832729442754577
966,0.5903997887742919
967,2.0692498666621986
968,3.023067549921844
969,2.5797710255959134
970,2.2904921861077265
971,2.382840944574283
972,3.52290256922938
973,3.317739332520555
974,2.9454704012199144
975,2.737130977999934
976,4.634280743075156
977,5.934567125415947
978,7.049797148552446
979,7.795018135973863
980,9.492873259966624
981,7.496657738784086
982,5.269220668695046
983,1.9916517808075078
984,1.52367188782086
985,0.975052637008442
986,0.6084513392141113
987,0.5108226693150656
988,0.4118847089972793
989,0.2813934650589575
990,0.6924401516713955
991,1.4652800190733484
992,2.03914357442576
993,2.8820759003676932
994,2.6254734079426143
995,2.241565901086588
996,3.6702571975435387
997,3.4014226562328234
998,3.8602141573896915
999,2.8934558815186042
1000,4.914477745872725
1001,5.114599842454087
1002,5.736685136021579
1003,7.326971383319845
1004,7.293760599712327
1005,8.436664353132842
1006,4.168993622392946
1007,2.707834323477624
1008,1.6367818329282515
1009,0.6317884844944757
1010,0.4286615271281868
1011,0.3365079881796462
1012,0.2912323631838847
1013,0.21283898424511705
1014,0.41845307367590784
1015,1.0990053774854038
1016,1.9288485290938404
1017,1.5235367394557573
1018,1.6312370684519912
1019,1.3806736326814777
1020,2.2880589691510402
1021,2.8497668564396457
1022,2.80107745131628
1023,2.9655763939433557
1024,3.333491679090908
1025,2.30773964187664
1026,4.3512347725126315
1027,4.928763836369948
1028,5.687567625542949
1029,5.316733925451248
1030,3.5769135916212633
1031,1.5573077623753697
1032,1.0021429742984316
1033,0.7060840259285744
1034,0.5468605035285296
1035,0.3561950425383063
1036,0.2879414766587849
1037,0.1953953456068014
1038,0.34144865158582205
1039,0.9653675037665832
1040,2.6510371873509775
1041,1.4842152240616329
1042,1.356646579580465
1043,1.8181401273492832
1044,2.7627059800815696
1045,2.4787527919097876
1046,1.6787101348492832
1047,2.0760183593245864
1048,2.8160294842789324
1049,3.7640231170610394
1050,3.575481852361692
1051,5.57679968953351
1052,5.966763795302851
1053,5.753583070634571
1054,4.32833173936834
1055,2.1801925333217635
1056,1.098053326617052
1057,0.7001467113006934
1058,0.48618353310515555
1059,0.319017411130855
1060,0.20645731069483497
1061,0.18499440280110832
1062,0.4977341002418601
1063,1.059460248423645
1064,1.6853724227288405
1065,1.4720102727894495
1066,1.337526205483029
1067,1.9473820648977336
1068,1.9836606797925158
1069,2.775268147759652
1070,2.2755053355415447
1071,2.072934437963381
1072,2.8062840949590586
1073,3.001114205277448
1074,4.409442822215086
1075,4.633198444125172
1076,5.955339503596908
1077,5.171314296840065
1078,3.4439863290445243
1079,1.8167801383987514
1080,0.866514013173967
1081,0.7169352409651412
1082,0.461129426455755
1083,0.4264540972236763
1084,0.1935337896037565
1085,0.2654086547550386
1086,0.43255413307481544
1087,1.051679251721026
1088,1.939611733017972
1089,1.4557885696905009
1090,1.4413000750347598
1091,1.4681835681709152
1092,2.007084466045488
1093,3.1759812634573215
1094,2.497131197672304
1095,2.0771750322292144
1096,2.8232698096399
1097,3.706936080801588
1098,3.4807852275747875
1099,5.620533089407809
1100,6.653185596605733
1101,4.169447485230281
1102,3.8335332918772167
1103,1.4617965814527591
1104,1.027165318620006
1105,0.5881099626951262
1106,0.5510910292768854
1107,0.41189861120473253
1108,0.1863623412257485
1109,0.24599382588766994
1110,0.48955147449474457
1111,1.2479301900366608
1112,2.519159967394983
1113,1.7702586421857045
1114,1.4897293988309164
1115,1.5736070921485652
1116,1.9699491790094004
1117,2.830821654956757
1118,2.4987406098346345
1119,1.7820746075504437
1120,3.017766584494407
1121,3.548524062660363
1122,4.309242544953255
1123,5.285617058489511
1124,4.864233037912793
1125,4.009471531242002
1126,3.783273966117592
1127,1.9046233061222422
1128,1.23754574952981
1129,0.8693966006689726
1130,0.6172492299026361
1131,0.5355983048660362
1132,0.24547519414574973
1133,0.41557025193330493
1134,0.7692748995231772
1135,1.4305491974431481
1136,2.5729112638146123
1137,2.0441215374450503
1138,1.65397254036397
1139,2.7195276622962385
1140,3.2051419640059624
1141,3.935942198184044
1142,3.374790308096563
1143,2.8780512392018656
1144,4.614384889900137
1145,5.4200111587244075
1146,5.617756389335292
1147,6.1887153285355705
1148,8.201032005583757
1149,7.828734602704442
1150,3.885643605955133
1151,2.4322281044988694
1152,1.8853823554636375
1153,0.6119561059311815
1154,0.7109787099460858
1155,0.4157310921655039
1156,0.34609945950456816
1157,0.34666325299225187
1158,0.683983567201352
1159,2.394065455168944
1160,2.7245163632382337
1161,1.8479140775297802
1162,2.369409256006286
1163,2.7221353927026346
1164,2.8276583532433643
1165,3.249683425663078
1166,3.7178628650363685
1167,2.9510530708261107
1168,3.2568311671376273
1169,5.207395908932754
1170,7.185305349879729
1171,7.30603546611473
1172,7.972245968241607
1173,7.293577963733401
1174,5.120808638467011
1175,2.4352891940944152
1176,1.4089484608395544
1177,0.5859818116564044
1178,0.5253216179457706
1179,0.3262494188974972
1180,0.2115721088816567
1181,0.19844573022941311
1182,0.4281757653175189
1183,1.3039135682001497
1184,1.3126982646714072
1185,2.092184458858387
1186,1.4295963279151167
1187,1.5460670460500239
1188,2.5680710598783114
1189,2.8691472625309236
1190,2.8273657752884738
1191,3.196104059939012
1192,1.5897010238363503
1193,4.327797193990593
1194,4.54840804886881
1195,5.901701430110131
1196,5.900006107991313
1197,5.544249013230387
1198,3.5554872146643492
1199,1.4495516231681869
1200,1.0461326720124628
1201,0.6019287262599814
1202,0.4725037723614664
1203,0.3042876919048299
1204,0.20161178330844315
1205,0.23006129150501164
1206,0.5757909250737467
1207,1.1783341954896671
1208,2.5229080591890742
1209,1.7449321271929241
1210,1.7237465188340941
1211,1.3074979119069363
1212,2.47425244434963
1213,2.8250968282282383
1214,3.163475979736092
1215,2.9844546613990133
1216,2.9479086546854885
1217,3.4275400993221217
1218,3.9679755464097393
1219,5.545170313035503
1220,5.124127251966607
1221,4.352086930671913
1222,2.6812575786138764
1223,1.9222822151496601
1224,1.138392845318542
1225,0.6608716506941917
1226,0.5558278204817403
1227,0.3779316629045741
1228,0.2750482653805709
1229,0.22584997300602674
1230,0.5054599235559333
1231,1.156992632636846
1232,1.7951103339163856
1233,1.7584449463448375
1234,1.286361607889959
1235,1.424163290232187
1236,1.9646130369985997
1237,2.818032598546425
1238,2.83453813025308
1239,2.7118858895085083
1240,3.2702120048943057
1241,2.732682734017591
1242,5.148327875788123
1243,5.868597513699144
1244,5.964613149480257
1245,5.177364087738585
1246,2.907015571504614
1247,1.286243117228671
1248,0.9281103572363897
1249,0.6834810201186635
1250,0.5147797861863809
1251,0.39849035749022893
1252,0.2288757586032739
1253,0.2626954846769515
1254,0.41544708043497874
1255,1.3410995437645161
1256,2.7038051323680397
1257,1.8345221446826732
1258,1.1685419026940458
1259,1.9981470323589314
1260,2.147915397825305
1261,2.2378481425055208
1262,1.5530726745066679
1263,2.0864488566656023
1264,3.7171504883487176
1265,2.8475389895524774
1266,3.258811042492855
1267,5.222204917626331
1268,6.344964873085339
1269,4.362161675576213
1270,3.150873532306741
1271,1.2665364142086724
1272,1.0148317437039194
1273,0.6720430124638204
1274,0.5049778100736466
1275,0.36470545594327936
1276,0.23101638954384096
1277,0.23498906410872264
1278,0.5408794827443139
1279,1.0764471389966115
1280,2.5122118198617356
1281,1.5670595015728404
1282,1.5974641275200687
1283,1.667912454056889
1284,1.7997838944554174
1285,2.544742020436942
1286,2.779027679559917
1287,1.8019901804112852
1288,2.766014715778436
1289,2.9737509880188537
1290,4.2316393305660345
